RestaurantID,Name,Cuisine,Rating,NumberOfReviews,Address,ZipCode,Latitude,Longitude,IsClosed,InsertTime
1raNn0l3I4H9PcAJce69Sw,Sojourn,american,4,630,244 E 79th St,10075,40.77343,-73.95568,False,05/03/2020 11:50:41
nF-EOBd_H1fX50iT1EIVZA,Pil Pil,american,4,589,265 E 78th St,10075,40.7728412,-73.9558687,False,05/03/2020 11:50:41
3TxvN19eNGwsQCm8Za495g,Stax Sports Bar,american,4.5,139,1485 2nd Ave,10075,40.77231,-73.95603,False,05/03/2020 11:50:41
M7Bl6U2EjxI-n0ksoYtZ8w,Vero,american,3.5,297,1483 2nd Ave,10075,40.77225,-73.95607,False,05/03/2020 11:50:41
fwH7iD4-xY2ABrlZznP8CA,Quality Eats,american,3.5,255,1496 2nd Ave 78th St,10075,40.7725103168192,-73.9554501324892,False,05/03/2020 11:50:41
oSpBTTBYy_sWDXiZF5CSdg,Pastrami Queen,american,3.5,509,1125 Lexington Ave,10075,40.77437,-73.95911,False,05/03/2020 11:50:41
iYmTPHpjcb3xtHn8DlkoWQ,Doc Watson's,american,3.5,241,1490 2nd Ave,10075,40.7722815,-73.9555058,False,05/03/2020 11:50:41
oJYQFBducPsb-497lonrTQ,Pick-A-Bagel,american,3.5,241,1475 2nd Ave,10075,40.7718007247036,-73.9564039625892,False,05/03/2020 11:50:41
I0cCH0mw6WGyClL6OSE3Jg,Pick A Bagel,american,3,273,1101 Lexington Ave,10075,40.773664,-73.959566,False,05/03/2020 11:50:41
26E3j9l0XW_onVIUP-ThCw,Heidi's House By The Side Of The Road,american,4.5,604,308 E 78th St,10075,40.772189,-73.955029,False,05/03/2020 11:50:41
Kq6WMwG2kYrYpFF62TiY3A,Cafe Noi,american,4,396,1465 2nd Ave,10075,40.77168,-73.95649,False,05/03/2020 11:50:41
M3BB5No8lAIguVYhDplx_g,The Havana Room,american,4,1,306 E 76th St,10075,40.7710858,-73.9561435,False,05/03/2020 11:50:41
UjdqrYedKDokSPE2dDwFbA,Bar-Coastal NYC,american,4,285,1495 1st Ave,10075,40.77189,-73.95342,False,05/03/2020 11:50:41
LZdJ2Z0P_g_eUd1RZ56Row,Green Kitchen,american,3,293,1477 First Ave,10075,40.7709789,-73.9538486,False,05/03/2020 11:50:41
0ijJgm5P9BygsuQKV4saNw,Blue Park Kitchen,american,4.5,64,70 Pine St,10270,40.7063449,-74.0076944,False,05/03/2020 11:53:08
ud4-0gH8YlAExTBJoADPtw,The Capital Grille,american,4,589,120 Broadway,10271,40.7078813982786,-74.0102026698364,False,05/03/2020 11:53:08
OIYcEr5vl8Pq9J9K78e4bg,O'side Lounge,american,2,4,1472 Ogden Ave,10452,40.84403,-73.9234,False,05/03/2020 11:50:07
zA6VQtGiqL-R8hcrFyc6Pg,El Aguilita Bar And Restaurant,american,1,1,1404 Ogden Ave,10452,40.8426425890079,-73.9239258904161,False,05/03/2020 11:50:07
7JRE8aBK5xnxwCCGcspuzQ,El Valle Restaurant,american,2,9,69 Featherbed Ln,10452,40.8464317,-73.9177475,False,05/03/2020 11:50:07
zJuzNI0yhWIHke-gh_Y5Vw,Carl's Steaks,american,4,9,161 St And River Ave,10452,40.8404019155625,-73.9194887407227,False,05/03/2020 11:50:07
R5VvLOLiS-3Xj1yqMyFQEw,Wendy's,american,2,12,19 West 170Th Street,10452,40.84057,-73.917791,False,05/03/2020 11:50:07
AoK8EOryhMBZFmyrQm38Gg,Burger King,american,3.5,4,1380 Jerome Ave,10452,40.8398216,-73.9177977,False,05/03/2020 11:50:07
jjmwO_fSM4xjvt2vmX9NbQ,My Pizza,american,3,36,1723 University Ave,10453,40.849785,-73.9168998,False,05/03/2020 11:50:07
k8TwZKRFAcy4GOMlS_Xw_A,Bistro Cafe,american,2,2,,,40.727201853426,-73.983553647995,False,05/03/2020 11:52:05
NIRIpvQRp4uF-wY_JfJF0A,Txikito,brunch,3.5,346,240 9th Ave,10001,40.74739,-74.000468,False,05/03/2020 11:51:20
yicBRA8X7urJyKn6aF2wzw,Sullivan Street Bakery,brunch,3.5,278,236 9th Ave,10001,40.7474103457198,-74.0005904621599,False,05/03/2020 11:51:20
nAL97Ug5zoYStkeB-kGaEA,Bean & Bean,brunch,4,214,318 8th Ave,10001,40.746862,-73.99696,False,05/03/2020 11:51:20
ktoeJcZ1_hRsY8V1iCphGg,Bottino Take-Out,brunch,4,123,246 10th Ave,10001,40.74854119428,-74.0035200119019,False,05/03/2020 11:51:20
SW0pk2_VSPpe000BUwknYg,Il Piccolo Ristoro,brunch,4.5,41,508 West 28th St,10001,40.7510202366369,-74.0024627151246,False,05/03/2020 11:51:20
x0_3TwHk8rVnngulD5ZGfQ,Mazi's,brunch,5,1,112 Suffolk St,10002,40.718784,-73.985916,False,05/03/2020 11:52:35
wA5WLYvThEsZc1Te_4Lcbw,Essex Market,brunch,4,259,88 Essex St,10002,40.718101,-73.987587,False,05/03/2020 11:52:35
lWOkeS-wV4no8qqA9OwwEg,Doughnut Plant,brunch,4.5,3202,379 Grand St,10002,40.7163944930004,-73.9886098620298,False,05/03/2020 11:52:35
2buX7P8YIqcrHSKtqwm92g,Kossar's,brunch,3.5,509,367 Grand St,10002,40.71641,-73.98879,False,05/03/2020 11:52:35
ohgo7IDUn5bOWnDJP9xvYQ,Davidovich Bakery,brunch,3.5,106,88 Essex St,10002,40.717747,-73.988418,False,05/03/2020 11:52:35
rksFeEbHSX4AON99nLVbMA,Cibao Restaurant,brunch,3.5,104,72 Clinton St,10002,40.71916,-73.98484,False,05/03/2020 11:52:35
QznY-b-N0C40V19_sIff8w,Blue Bottle Coffee,brunch,4,59,71 Clinton St,10002,40.71927,-73.98509,False,05/03/2020 11:52:35
V5Q3qRk0RWj9E8R_UUZdXQ,Janam Tea,brunch,4,98,67 Clinton St,10002,40.7194218,-73.9850726,False,05/03/2020 11:52:35
ioU-u4PIgRcq_RwoFXg4hw,Nordic Preserves Fish and Wildlife Company,brunch,4.5,27,120 Essex St,10002,40.7188335,-73.9878529,False,05/03/2020 11:52:35
0l-l2j5NAIqtychRNs17Dw,McDonald's,brunch,2,95,114 Delancey St,10002,40.71894,-73.98829,False,05/03/2020 11:52:35
_Rpp6IgpkE_UuRsmr4iSaA,Tiny's Giant Sandwich Shop,brunch,4,487,129 Rivington St,10002,40.7195,-73.98699,False,05/03/2020 11:52:35
UYTbyrxK5scKZ7GlGkuS5A,Da Falafel Guys,brunch,4,80,127 Rivington St,10002,40.71949,-73.98714,False,05/03/2020 11:52:35
qVSOes5JoWc5_umv4nd4Hg,Sugar Sweet Sunshine Bakery,brunch,4,2053,126 Rivington St,10002,40.719851,-73.987011,False,05/03/2020 11:52:35
5_5AJz22FvOYBJn08Ry2NQ,Hester Street Fair,brunch,3.5,158,25 Essex St,10002,40.7154746,-73.9900168,False,05/03/2020 11:52:35
b5x-Fw7I7Y88TdFIzvbsnw,Supermoon Bakehouse,brunch,4,701,120 Rivington St,10002,40.71991,-73.9872,False,05/03/2020 11:52:35
tAU5fHfSjQs3hDjMm40iPQ,Carnation Food & Bakery,brunch,2.5,4,145 Canal St,10002,40.71635,-73.99545,False,05/03/2020 11:52:58
7yJ3fOQp3oj2xuDaUGD3_A,The Bowery Beer Garden,brunch,3,82,93 Bowery,10002,40.7171,-73.99533,False,05/03/2020 11:52:58
t6PzD4uzBOfyCLcd_lT8cQ,Sathi,brunch,4.5,114,216 3rd Ave,10003,40.73621,-73.98528,False,05/03/2020 11:51:45
P4AqEW0Bs-6bkA_fHpcBlA,Bar Jamón,brunch,4,287,125 E 17th St,10003,40.7358627319336,-73.9870300292969,False,05/03/2020 11:51:45
yEPaW2QZhY6Z2cYTuyFUig,Lady Mendl's Tea Salon,brunch,3.5,289,56 Irving Pl,10003,40.73596,-73.98696,False,05/03/2020 11:51:45
8PhwiTru5teSaZ8C6hrIww,Casa Mono,brunch,3.5,1219,52 Irving Pl,10003,40.7359281440206,-73.9871550967319,False,05/03/2020 11:51:45
BUOe4Uvxf7Qu5rKK8ND9Ww,Bedford Cheese Shop,brunch,3.5,98,67 Irving Pl,10003,40.736748,-73.987083,False,05/03/2020 11:51:45
kGgOb9nxnFfDvPdZ1Aq7cA,Adalya,brunch,3.5,137,55 Irving Pl,10003,40.7362094701213,-73.9874085025025,False,05/03/2020 11:51:45
FPD5GmvFphTfCnuGZfgVhQ,Starbucks,brunch,2.5,38,145 Third Ave,10003,40.733792,-73.986584,False,05/03/2020 11:51:45
t4M1VX4n34eEgUWMJ7cgKw,Daily Provisions,brunch,4.5,389,103 E 19th St,10003,40.73768,-73.9876685,False,05/03/2020 11:51:45
mAcKwdWBshMJ2f2bEdE0Zw,Financier Patisserie,brunch,3.5,252,35 Cedar St,10005,40.707269,-74.008221,False,05/03/2020 11:53:11
uQ4HZzNarBBNcTKZSIY-vA,Black Fox Coffee,brunch,4,191,70 Pine St,10005,40.7063449,-74.0076944,False,05/03/2020 11:53:11
xefmiLAsKURFc6FDGSRgfQ,Westville - Wall St,brunch,4,186,110 Wall St,10005,40.70478,-74.00652,False,05/03/2020 11:53:11
_CBj4pv-I9hbiq35LFoNJg,Bluestone Lane,brunch,4,69,90 Water St,10005,40.7047584413614,-74.0085431188345,False,05/03/2020 11:53:11
oi39VAwo4-KGm_gSkWPCsQ,Tompkins Square Bagels - Avenue A,brunch,4,1090,165 Avenue A,10009,40.72823,-73.9823,False,05/03/2020 11:52:09
YAOJAXBqQTHuY85kN8VulQ,Mama Fina's - New York,brunch,4,155,167 Avenue A,10009,40.72829,-73.98226,False,05/03/2020 11:52:09
qMr-lz0G0vyz2r4mJJQxmA,Butter Lane,brunch,4,1227,123 E 7th St,10009,40.7264944895101,-73.9841490983963,False,05/03/2020 11:52:09
15pcxijuNY8BMNzBhABt7w,Miss Lily's 7A,brunch,4,664,109 Avenue A,10009,40.726019,-73.9837551,False,05/03/2020 11:52:09
7xV4gzrgaOgQYtPC3FBZig,Pylos,brunch,4.5,1117,128 E 7th St,10009,40.72608,-73.98415,False,05/03/2020 11:52:09
X7drgFF9mP_GvwMKKA4H8Q,Ninth Street Espresso,brunch,4,174,341 E 10th St,10009,40.7269335438612,-73.9800024032593,False,05/03/2020 11:52:09
YRlCh-O58JNRSzd2-yQFlg,Sugar Sketch,brunch,5,29,,10009,40.7270088195801,-73.97998046875,False,05/03/2020 11:52:09
YHPs7v1oWco11843J5Nt_Q,August Laura,brunch,4,22,94 Avenue A,10009,40.725468,-73.983699,False,05/03/2020 11:52:09
gjJiJ5yHqiEe3sFn_v-5JA,C&B,brunch,4.5,207,178 E 7th St,10009,40.7252271901335,-73.9816302970189,False,05/03/2020 11:52:09
rBUTVjRs5CcEMe3dfVRZJQ,Ho Foods,brunch,4,277,110 E 7th St,10009,40.72634,-73.98478,False,05/03/2020 11:52:09
fzBvSgiIosXI_LY2xEFpFA,Physical GraffiTea,brunch,4,157,96 St Marks Pl,10009,40.727188,-73.984927,False,05/03/2020 11:52:09
50fj-g0MspUNye6eWEDjNw,Taberna 97,brunch,4,57,97 St Marks Pl,10009,40.7275018841028,-73.9849530905485,False,05/03/2020 11:52:09
S8KO9WmFfiuxmE_vJ7WhRQ,Sweet Generation,brunch,4,90,130 1st Ave,10009,40.727337,-73.985176,False,05/03/2020 11:52:09
Qv55durebiw0UMYaK29Y5w,Macaron Parlour,brunch,4,395,44 Hester St,10009,40.71551,-73.99022,False,05/03/2020 11:52:35
yCfjoS6XfnP8hd9zWjME7Q,Citizens Of Gramercy,brunch,4,130,362 2nd Ave,10010,40.73674,-73.98152,False,05/03/2020 11:51:45
zWQEMxRrhDsBuC8KTobC9Q,El Quinto Pino,brunch,3.5,293,401 W 24th St,10011,40.74743,-74.00124,False,05/03/2020 11:51:20
-JQavt5ZBdpUH_y7tMWFvw,HARBS,brunch,4,509,198 9th Ave,10011,40.7459073716695,-74.0016288204055,False,05/03/2020 11:51:20
ddFY9PpygYagv7-jVduB2Q,Counter & Bodega,brunch,4.5,90,266 W 23rd St,10011,40.745,-73.9982,False,05/03/2020 11:51:20
gXz2MvC4637r2rg5YVO2tw,Big Booty Bread,brunch,4,320,261 W 23rd St,10011,40.745095,-73.997649,False,05/03/2020 11:51:20
kp5HpNxyJQGY13VDN-Yq9Q,Qanoon,brunch,4,60,180 9th Ave,10011,40.74524,-74.00202,False,05/03/2020 11:51:20
WO_cLlSr6eFYMXy0T6BvHA,Le Pif,brunch,4.5,178,465 W 23rd St,10011,40.7476868,-74.0037054,False,05/03/2020 11:51:20
nlmFAz_93gjSUfmvmv8Tog,Le Grainne Cafe,brunch,3.5,614,183 9th Ave,10011,40.7454064780449,-74.0024026704959,False,05/03/2020 11:51:20
8xYvp9j7j8RCRQGsiRRujQ,La Bergamote NYC,brunch,4,335,177 9th Ave,10011,40.745044,-74.002863,False,05/03/2020 11:51:20
6OR2yWbTiaBrqLwNnGNaMA,Milk and Hops,brunch,4.5,95,166 9th Ave,10011,40.7446831,-74.0023905374366,False,05/03/2020 11:51:20
Pntet2NJ1ThmCs_4uEBqkQ,Lollino Gelateria & Espresso Bar,brunch,4.5,109,164 9th Ave,10011,40.7446687,-74.0026873,False,05/03/2020 11:51:20
fUxRTikmfHnURZ26lD2y4Q,Tia Pol,brunch,4,699,205 10th Ave,10011,40.7473,-74.00481,False,05/03/2020 11:51:20
XskangHFq3JD9klJFuGH8w,Doughnut Plant,brunch,4,2494,220 W 23rd St,10011,40.7444886,-73.9969095,False,05/03/2020 11:51:20
iL9U6DG4ZdPrnMhXeSPIzA,JOE & THE JUICE,brunch,3.5,357,67 Spring St,10012,40.7226396,-73.9973777,False,05/03/2020 11:52:21
UVMOgtXdJLYpttaZvGYL9g,Nespresso Boutique,brunch,3.5,224,92 Prince St,10012,40.72441,-73.998623,False,05/03/2020 11:52:21
88C-4krjTvlm4MSdfX66qA,Farmacy Kitchen,brunch,4,32,62 Spring St,10012,40.7221148939466,-73.9972921314913,False,05/03/2020 11:52:21
4reZA8aKeeCbmauCwFL8Zw,Iconic Cafe,brunch,3.5,38,238 Lafayette St,10012,40.7226631,-73.9971855,False,05/03/2020 11:52:21
JYbrQqYd-8iGBWIAAHKBRA,Citizens of Soho,brunch,4.5,5,201 Lafayette St,10012,40.72134,-73.99777,False,05/03/2020 11:52:21
Qx01ny6b5PIBJlvI5mhjCA,19 Cleveland By Nish Nush,brunch,4.5,145,19 Cleveland Pl,10012,40.72164,-73.99722,False,05/03/2020 11:52:21
TmEPtynTP1qoTqwUbGKyGw,Ladurée SoHo,brunch,3.5,1476,398 W Broadway,10012,40.7243938986329,-74.0024885117088,False,05/03/2020 11:52:21
NIX9YFX1taOkm1J9IGuLqA,Bistrot Leo,brunch,4,52,60 Thompson St,10012,40.72399,-74.00316,False,05/03/2020 11:52:21
GktRnSCBAsboHj9Hh-U66g,GRECA,brunch,4,51,452 Washington St,10013,40.7239479,-74.010406,False,05/03/2020 11:51:57
3uJ-wOpTZHd4dsIjMbmYgQ,Thalassa Restaurant,brunch,4,407,179 Franklin St,10013,40.7193085,-74.0095971,False,05/03/2020 11:51:57
kS2CP48K66yL2TwIhUqy_A,Tamarind,brunch,4,917,99 Hudson St,10013,40.71909,-74.00892,False,05/03/2020 11:51:57
fVsH6QIJPzXpVbgmeiolsA,Jungsik,brunch,4.5,585,2 Harrison St,10013,40.7185910158738,-74.0088844299316,False,05/03/2020 11:51:57
CHW9sTtJxM6z8cqEy84aWg,VCafe,brunch,3.5,198,345 Greenwich St,10013,40.718499,-74.0103228,False,05/03/2020 11:51:57
FiRB9Ek3Xo9JHwXgBYITYg,La Sirène-Soho,brunch,4.5,1600,558 Broome St,10013,40.7243642217227,-74.005708694458,False,05/03/2020 11:51:57
dAHoDxBmzWqfobnTbCHaQA,Frenchette,brunch,3.5,238,241 W Broadway,10013,40.71964,-74.00578,False,05/03/2020 11:51:57
eg7ppmQWAjiQc1qZgRApfA,Soho Diner,brunch,3.5,44,320 West Broadway,10013,40.722119,-74.004273,False,05/03/2020 11:51:57
wE3_AwZoZ0ZXbngBH1xRrg,Starbucks,brunch,3,53,180 West Broadway,10013,40.718247,-74.007305,False,05/03/2020 11:51:57
3RdrV08_Ni-4xRDxROTYHA,Dr Smood - Soho Organic Cafe,brunch,4,115,470 Broome St,10013,40.72282,-74.0014,False,05/03/2020 11:52:21
OiqGAhC5EQXb1CaNxxvfBQ,Harney & Sons SoHo,brunch,4.5,734,433 Broome St,10013,40.7214398332376,-73.9994008558221,False,05/03/2020 11:52:21
FeVmZXCk9y7Gff48e79AVA,MarieBelle,brunch,4,503,484 Broome St,10013,40.7232107708636,-74.002450627852,False,05/03/2020 11:52:21
cUyfnb3E7HvzNfbTgTjl_Q,Despaña,brunch,4.5,570,408 Broome St,10013,40.7210686,-73.9979083,False,05/03/2020 11:52:21
DE0ROwygh-86i4s-WLp8wQ,Maman Soho,brunch,4,486,239 Centre St,10013,40.72028,-73.9984,False,05/03/2020 11:52:21
s_YuHngBngWwzpcKNIM71A,Pi Bakerie,brunch,4.5,266,512 Broome St,10013,40.72361,-74.00329,False,05/03/2020 11:52:21
BKMCAYb9EAivUm3p-vrC9w,Khe-Yo,brunch,4,744,157 Duane St,10013,40.716906,-74.008587,False,05/03/2020 11:52:46
qCrM1gDsY7bc3Tk61VBIBQ,Savida,brunch,4.5,73,139 Duane St,10013,40.71645,-74.00783,False,05/03/2020 11:52:46
1waj06LDfxQPCMRPJLossw,Billy's Bakery,brunch,3,219,75 Franklin St,10013,40.717859,-74.004299,False,05/03/2020 11:52:46
kA98xP8HiJ_-fVaM7RECLw,Laughing Man Coffee & Tea,brunch,4.5,232,184 Duane St,10013,40.71731,-74.01016,False,05/03/2020 11:52:46
6emR8SU0UlcKI2o-0yO7Wg,Antique Garage Tribeca,brunch,4,96,313 Church St,10013,40.71972,-74.00397,False,05/03/2020 11:52:46
Toe219x40Dtq71_HOQ1OOg,La Colombe Coffee,brunch,4,355,319 Church St,10013,40.719941,-74.003781,False,05/03/2020 11:52:46
1_JEFOI19hAu3VoODcTUvw,Shinsen,brunch,4,215,44 Bowery,10013,40.71558,-73.9967,False,05/03/2020 11:52:58
MauzeeZM7S-wUk_G98Ybrg,Mei Li Wah Bakery,brunch,4,1020,64 Bayard St,10013,40.7155758,-73.9979585,False,05/03/2020 11:52:58
BMB9m2jp7RXgrIcCEAmQJQ,Fay Da Bakery,brunch,3.5,284,83 Mott St,10013,40.716705,-73.998077,False,05/03/2020 11:52:58
7Oi_WOgnCuGQEjyRuoMkDQ,Bubbly Tea,brunch,4,287,55B Bayard St,10013,40.71517,-73.99778,False,05/03/2020 11:52:58
0hkTO8W3g3r5p27XRKxJRw,La Bella Ferrara Cafe,brunch,4,456,108 Mulberry St,10013,40.7173118,-73.9982466,False,05/03/2020 11:52:58
nYhEcrY0zqh6Hc3-ERcVXw,Silk Road Cafe,brunch,3.5,162,30 Mott St,10013,40.714702,-73.998573,False,05/03/2020 11:52:58
6LfskUyZzmcDSV6h5kOwGw,Peking Duck House,brunch,3,845,28 Mott St,10013,40.71461,-73.99871,False,05/03/2020 11:52:58
kNOr6_g6QfBHdhf89j3g5w,Taiwan Pork Chop House,brunch,4,455,3 Doyers St,10013,40.71424,-73.99799,False,05/03/2020 11:52:58
o4UrasB2ljx2gxfsUFHfBw,Bagel Boss Murray Hill,brunch,3,144,544 3rd Ave,10016,40.747267,-73.977369,False,05/03/2020 11:51:33
VpInBiE272MaN1Hi0DA-Zw,Sachi Asian Bistro,brunch,4,208,713 2nd Ave,10016,40.7478,-73.97406,False,05/03/2020 11:51:33
vlepW-Y_RDQaDMLtEwHWmg,Bubo,brunch,4.5,173,515 3rd Ave,10016,40.74598,-73.97753,False,05/03/2020 11:51:33
BZcG-xN3DCxlfhckBZYeuw,Pio Pio 7,brunch,4,820,210 E 34th St,10016,40.74534,-73.97761,False,05/03/2020 11:51:33
1u_vkRFPuT8Aeh7Zk3bKyw,Galata Mediterranean Cuisine,brunch,4.5,349,212 E 34th St,10016,40.74531,-73.97753,False,05/03/2020 11:51:33
1leTPuX7hcmWMlJeHNpKvA,Wattle Cafe,brunch,4,188,489 3rd Ave,10016,40.74513,-73.97835,False,05/03/2020 11:51:33
mcx_XWuoCdpuE7g9x5tdRw,Murray Hill Market,brunch,3.5,99,34TH Lexington Ave,10016,40.7462002980557,-73.9796376228333,False,05/03/2020 11:51:33
xiwnLiNhSlEN4CDcurqsLQ,2nd Ave Deli,brunch,4,1222,162 E 33rd St,10016,40.74519,-73.97918,False,05/03/2020 11:51:33
_9nTH50K42Yme41Ue1SKRQ,Starbucks,brunch,3,39,685 Third Ave,10017,40.751558,-73.973617,False,05/03/2020 11:51:08
3dZsX3mqbVsLEXPwMYKPsw,Zaika New York,brunch,4.5,138,230 E 44th St,10017,40.75135,-73.97209,False,05/03/2020 11:51:08
qS7XkSNgG_XXtWp5YeKIOg,Cafe Olympia,brunch,2.5,149,833 2nd Ave,10017,40.7515295,-73.9711621,False,05/03/2020 11:51:08
kDmGjuRFRX8Wfq5l-RqGSA,Ali Baba's Turkish Cuisine,brunch,3,276,862 2nd Ave,10017,40.75236,-73.97001,False,05/03/2020 11:51:08
OGO_ykdC27Fc-Q3Yhwjo4w,Ground Central,brunch,4.5,113,800 2nd Ave,10017,40.75014,-73.97176,False,05/03/2020 11:51:08
cxtg17yy1YFt8gHRckUQcw,Num Pang Kitchen,brunch,4,1121,140 E 41st St,10017,40.7503831245874,-73.9761078759491,False,05/03/2020 11:51:08
2IHGMQVQ7zmb89WyiiH1AQ,Zengo,brunch,3.5,1032,622 3rd Ave,10017,40.749757387679,-73.975456614573,False,05/03/2020 11:51:08
qSk1_Vcq83Bc6jCsffaEEA,Taina Cafe,brunch,2.5,11,134 E 48th St,10017,40.754955,-73.972837,False,05/03/2020 11:51:08
TV40WN9C9MPPId8r1F1bcA,Magnolia Bakery Grand Central Terminal,brunch,3.5,649,Grand Central Terminal,10017,40.752574,-73.97678,False,05/03/2020 11:51:08
F89nDDlYZ7wbRe8EpLCqBw,Avra Estiatorio,brunch,4,861,141 E 48th St,10017,40.75513,-73.97245,False,05/03/2020 11:51:08
PjRcmfmVQhT4Kcae0UPGAg,Village Crown Kosher Catering,brunch,4.5,3,216 E 49th St,10017,40.7546691894531,-73.9705657958984,False,05/03/2020 11:51:08
X5wyRbVV7x2OW-FxH5OokQ,Ambassador Grill & Lounge,brunch,3,11,1 United Nations Plz,10017,40.75031,-73.96908,False,05/03/2020 11:51:08
YmZRrBtM6-mJHmy0We8xIg,Maison Kayser,brunch,3.5,39,370 Lexington Ave,10017,40.75058,-73.97685,False,05/03/2020 11:51:08
v23SVmEW9Mr3fM2M-wV8aQ,Recolte,brunch,4,183,300 Amsterdam Ave,10023,40.78013,-73.98074,False,05/03/2020 11:50:33
H4jJ7XB3CetIr1pg56CczQ,Levain Bakery,brunch,4.5,7985,167 W 74th St,10023,40.7799404643263,-73.980282552649,False,05/03/2020 11:50:33
hhgzw_SgN-v1k0rxRUwB0A,Bagel Talk,brunch,3,235,368 Amsterdam Ave,10024,40.7821916,-73.9792188,False,05/03/2020 11:50:33
Vp73cDdHIRutwalNhjbksA,Daily Provisions,brunch,4,59,375 Amsterdam Ave,10024,40.78229,-73.97873,False,05/03/2020 11:50:33
9S3jJb4u4ILKMdiNeIiKQQ,Kefi,brunch,4,150,222 W 79th St,10024,40.78332,-73.97946,False,05/03/2020 11:50:33
0sXTHdwbJ_TEZq2WNjmGXw,Irving Farm New York,brunch,4,567,224 W 79th St,10024,40.78334,-73.97952,False,05/03/2020 11:50:33
TuRPkrvAut11wfz1N3Sm7Q,Levain Bakery,brunch,4.5,523,351 Amsterdam Ave,10024,40.781532,-73.979286,False,05/03/2020 11:50:33
iX-JFBFrKAJuv07uhHoi5g,Maison Kayser,brunch,3.5,217,2161 Broadway,10024,40.7819579516292,-73.9812961672168,False,05/03/2020 11:50:33
ahWC_GUPWPMyYiSKsgBPiA,Luke's Lobster Upper West Side,brunch,4,684,426 Amsterdam Ave,10024,40.78424,-73.977868,False,05/03/2020 11:50:33
iApGWVKpxWWFBu-QnfaAjw,Zabar's Catering,brunch,4,6,2245 Broadway,10024,40.78485,-73.97955,False,05/03/2020 11:50:33
FIPGiBZOPu2DmHcTdQkt_w,Orwashers,brunch,3.5,207,440 Amsterdam Ave,10024,40.78469,-73.97759,False,05/03/2020 11:50:33
bh2vEW6hvVoyIH6Yo-5uFw,Gazala's,brunch,2,1,447 Amsterdam Ave,10024,40.78458,-73.97706,False,05/03/2020 11:50:33
FxOt8Exq5CA5izlDPFPoUg,Gazala's,brunch,3.5,67,447 Amsterdam Ave,10024,40.78458,-73.97706,False,05/03/2020 11:50:33
YRfDdBgWS4T80oJfKmVThA,Chocolat Restaurant & Bar,brunch,3,997,2223 Frederick Douglass Blvd,10026,40.8069256,-73.9539472,False,05/03/2020 11:49:58
VomdK5tJhjPzSmN002zcVw,L.a. SweetsNY,brunch,4.5,70,192 Lenox Ave,10026,40.8042306160178,-73.9477888126901,False,05/03/2020 11:50:21
RztL8s8NIDL-TD770kRyAg,Keur Coumba Restaurant,brunch,3,20,125 W 116th St,10026,40.8074799,-73.9626312,False,05/03/2020 11:50:21
iHiEMvbpLzNYTMsd5-VnQw,Jacob Soul Food Restaurant,brunch,4,347,373 Lenox Ave,10027,40.810025,-73.9439219,False,05/03/2020 11:49:58
RxNGXU0kiyir1zaCxjEsKQ,Ambassades Buffet,brunch,2.5,9,341 Lenox Ave,10027,40.8093796,-73.9448166,False,05/03/2020 11:49:58
9heTBCW1DDAKyO0GrY3Nxw,Delhi Masala,brunch,4,159,2077 Adam Clayton Powell Jr Blvd,10027,40.80799,-73.94856,False,05/03/2020 11:49:58
oA_M4WSybn_Q1QeejlV77w,W XYZ Bar,brunch,3.5,37,2296 Frederick Douglass Blvd,10027,40.809116,-73.951537,False,05/03/2020 11:49:58
4wyPdXX96e0akxvCp268iw,Accra Restaurant,brunch,4,119,2065 Adam Clayton Powell Jr Blvd,10027,40.8079504,-73.9490877,False,05/03/2020 11:49:58
gQD8p65fHAAZTE7lHR6rYQ,Savann Mediterranean  Cuisine Restaurant,brunch,4,198,2280 Frederick Douglass Blvd,10027,40.80848,-73.95201,False,05/03/2020 11:49:58
5jfJyABI5zAUk79IZXHtrw,El Puerto Seafood,brunch,4,85,511 W 125th St,10027,40.8140258789062,-73.956413269043,False,05/03/2020 11:49:58
QnfBKpocrLPpRJBssLVpEg,McDonald's,brunch,1.5,31,2142 3rd Ave,10027,40.798618,-73.939789,False,05/03/2020 11:50:21
N9OihQ22xLyfeDRSZoDCVQ,Beyoglu,brunch,4,1137,1431 3rd Ave,10028,40.7754199,-73.9562399,False,05/03/2020 11:50:45
I9dvU8i2YOwg9o6HEtbtNA,Irving Farm New York,brunch,3,275,1424 3rd Ave,10028,40.77558,-73.95658,False,05/03/2020 11:50:45
JZvegz9gY9sJwAeDPNvMQA,Pitchounette81,brunch,4.5,98,245 East 81st St,10028,40.77496,-73.95437,False,05/03/2020 11:50:45
7gZGVdqMch7ls0IGO3DijQ,Agora Turkish Restaurant,brunch,4.5,547,1565 2nd Ave,10028,40.77492,-73.95412,False,05/03/2020 11:50:45
-9FguycQCvs63l8PJ0QmfQ,Ateaz Organic Coffee & Tea Upper East Side,brunch,4.5,72,1575 2nd Ave,10028,40.775186,-73.9538946,False,05/03/2020 11:50:45
H6g8Ni9-ixzqjsMTxpgV6Q,Insomnia Cookies,brunch,3,346,1579 2nd Ave,10028,40.7752572947222,-73.9538853202378,False,05/03/2020 11:50:45
TfeWzIvhIInBxaKG0Ngmqw,Amuse Bouche Bistro,brunch,5,4,1590 Park Ave,10029,40.7985629667818,-73.9437040686607,False,05/03/2020 11:50:21
